G,L2,R2,W3,cg_R1,cg_R2,S11_Linear,S11_Real,S11_Img
140,43,20,14,30,48,0.22720876,0.034455180756894,-0.22425101859451
140,43,20,14,30,55,0.2378904,0.013449263721014,-0.23739056631249
140,43,20,9,30,20,0.28435376,0.16817735027861,-0.22664007886779
140,43,20,9,30,27,0.28637948,0.1585422338686,-0.23614252510337
140,43,20,9,30,34,0.2912893,0.14965083494686,-0.24791047520053
140,43,20,9,30,41,0.29914214,0.14135603510356,-0.26194535003529
140,43,20,9,30,48,0.31110832,0.13533413947439,-0.27884612339774
140,43,20,9,30,55,0.32561536,0.13171251941484,-0.29682782578595
145,43,16,19,30,20,0.25129057,0.080928936021174,-0.2378984364051
145,43,16,19,30,27,0.24268607,0.068100462465823,-0.23292789579279
145,43,16,19,30,34,0.23395654,0.052644604465365,-0.22794254517485
145,43,16,19,30,41,0.22536345,0.034382837496357,-0.22270181721686
145,43,16,19,30,48,0.21825201,0.011995440035238,-0.21787574264396
145,43,16,19,30,55,0.21281173,-0.013820097370844,-0.21226491792224
145,43,16,14,30,20,0.33102304,0.10117664413085,-0.31516926163898
145,43,16,14,30,27,0.33249905,0.087248200504098,-0.32084229679552
145,43,16,14,30,34,0.33720327,0.072148453205296,-0.3293940936734
145,43,16,14,30,41,0.3450846,0.056111107746489,-0.34048996971839
145,43,16,14,30,48,0.3581012,0.039902146185503,-0.35584637135541
145,43,16,14,30,55,0.374958,0.024030426203177,-0.37409755326207
145,43,16,9,30,20,0.38863916,0.16161129835256,-0.35329106849353
145,43,16,9,30,27,0.39679648,0.15570857853764,-0.36485429628366
145,43,16,9,30,34,0.40769652,0.15143176527398,-0.37845334741798
145,43,16,9,30,41,0.42080477,0.14943175611968,-0.3933355430269
145,43,18,9,30,48,0.43574935,0.15027845789332,-0.408998102661
145,43,18,9,30,55,0.45057859,0.15387094735899,-0.42348724813434
145,43,18,19,30,20,0.2413774,0.088454797568737,-0.22458519019881
145,43,18,19,30,27,0.23142859,0.076906428496105,-0.21827435851172
145,43,18,19,30,34,0.22051254,0.06352984144399,-0.2111577717668
145,43,18,19,30,41,0.20865931,0.046301733013543,-0.2034448170909
145,43,18,19,30,48,0.19752512,0.025126776131458,-0.19588993803077
145,43,18,19,30,55,0.18622864,0.0012397595198194,-0.1861582418357
145,43,18,14,30,20,0.31423504,0.098505937057725,-0.29838664097857
145,43,18,14,30,27,0.31332803,0.083960054595606,-0.30186570638099
145,43,18,14,30,34,0.31501221,0.068022346685559,-0.30758026825857
145,43,18,14,30,41,0.31956631,0.049405297587871,-0.31572121116448
145,43,18,14,30,48,0.32989109,0.029706591143145,-0.32852440952947
145,43,18,14,30,55,0.34412834,0.0092610185176191,-0.34390954496491
145,43,18,9,30,20,0.37450993,0.15191314758657,-0.34217979632843
145,43,18,9,30,27,0.38145606,0.14408546419814,-0.35309593247208
145,43,18,9,30,34,0.39128203,0.13732484631082,-0.36632715829061
145,43,18,9,30,41,0.40395342,0.13205603936094,-0.38172576923582
145,43,18,9,30,48,0.41975306,0.13034351898258,-0.39899374444234
145,43,18,9,30,55,0.43564622,0.13093552629631,-0.41550384632271
145,43,20,19,30,20,0.23497636,0.09972023586551,-0.21276467558965
145,43,20,19,30,27,0.22414064,0.089691418806239,-0.20541146883009
145,43,20,19,30,34,0.2115726,0.078058595663086,-0.19664577048945
145,43,20,19,30,41,0.19744868,0.062638197864335,-0.18724957140015
145,43,20,19,30,48,0.18253043,0.044037954667049,-0.17713439432957
145,43,20,19,30,55,0.16569322,0.022769022807686,-0.16410567030237
145,43,20,14,30,20,0.29731436,0.099869913300407,-0.28002872940127
145,43,20,14,30,27,0.29387272,0.085230243093045,-0.28123866934978
145,43,20,14,30,34,0.29169671,0.06853678495739,-0.28353066670382
145,43,20,14,30,41,0.29224897,0.048587351572392,-0.28817919415023
145,43,20,14,30,48,0.29792399,0.026106790265104,-0.29675622934673
145,43,20,14,30,55,0.30754147,0.0017557342424557,-0.30745764721201
145,43,20,9,30,20,0.35820521,0.14354481559623,-0.32806376478969
145,43,20,9,30,27,0.36323788,0.13352437392878,-0.33771687291561
145,43,20,9,30,34,0.37126153,0.12406668027453,-0.34986094286072
145,43,20,9,30,41,0.38282924,0.11532148120692,-0.36502073656879
145,43,20,9,30,48,0.39842819,0.10926228548184,-0.38314958899279
145,43,20,9,30,55,0.41550229,0.10610150723561,-0.40172547227655
150,43,16,19,30,20,0.30248354,0.1254811987914,-0.27515741314927
150,43,16,19,30,27,0.2920548,0.11404961551292,-0.2688087705707
150,43,16,19,30,34,0.27987539,0.098824167488826,-0.26180879151059
150,43,16,19,30,41,0.26626642,0.080661733689383,-0.25374187198053
150,43,16,19,30,48,0.25242786,0.05776074312475,-0.24572991135548
150,43,16,19,30,55,0.23905139,0.031093123390266,-0.23701449881282
150,43,16,14,30,20,0.37867971,0.11744891355737,-0.35998277720818
150,43,16,14,30,27,0.37892453,0.10255943654456,-0.36475982733302
150,43,16,14,30,34,0.38252167,0.085211510489701,-0.37288560190571
150,43,16,14,30,41,0.39038481,0.06665067315396,-0.38461092571673
150,43,16,14,30,48,0.40372319,0.047506747492214,-0.40082851574633
150,43,16,14,30,55,0.42213996,0.029357014673554,-0.42091756748771
150,43,16,9,30,20,0.45322927,0.16947071227874,-0.42035074645385
150,43,16,9,30,27,0.46249048,0.16342582833432,-0.43264706447222
150,43,16,9,30,34,0.47530768,0.15919719592762,-0.4478347500786
150,43,16,9,30,41,0.49009348,0.15767997337927,-0.46399228868662
150,43,18,9,30,48,0.50633161,0.15974003109915,-0.48039715235482
150,43,18,9,30,55,0.52190435,0.16442633480531,-0.49521064834174
150,43,18,19,30,20,0.29952259,0.13756565177876,-0.2659823574489
150,43,18,19,30,27,0.28866324,0.12783517887396,-0.25874282465082
150,43,18,19,30,34,0.27506278,0.11522586703226,-0.249711257725
150,43,18,19,30,41,0.25964678,0.098827386018795,-0.24007224808618
150,43,18,19,30,48,0.24189985,0.07891494709846,-0.22865990446089
150,43,18,19,30,55,0.2228238,0.055308357801154,-0.21584762509268
150,43,18,14,30,20,0.36232334,0.11997556625457,-0.34185331957919
150,43,18,14,30,27,0.35962041,0.1048748818677,-0.34396319824597
150,43,18,14,30,34,0.35880175,0.086811723277237,-0.34812126386589
150,43,18,14,30,41,0.36187299,0.065385083171423,-0.35589069899827
150,43,18,14,30,48,0.37061837,0.04247663829081,-0.36812294720263
150,43,18,14,30,55,0.38511767,0.018633016174053,-0.38453361038152
150,43,18,9,30,20,0.43663957,0.16036736300067,-0.40612094129808
150,43,18,9,30,27,0.44437757,0.15187595983509,-0.41761113984246
150,43,18,9,30,34,0.45604749,0.14483036807774,-0.43242066736414
150,43,18,9,30,41,0.47057331,0.13926711670401,-0.44944989225752
150,43,18,9,30,48,0.48780926,0.13779108789698,-0.46785823028448
150,43,18,9,30,55,0.50562133,0.13952878230779,-0.48584427969518
150,43,20,19,30,20,0.30082955,0.15243000270143,-0.25927658898118
150,43,20,19,30,27,0.29011391,0.14439871650138,-0.25155391419482
150,43,20,19,30,34,0.27641989,0.13441466510525,-0.24147764549867
150,43,20,19,30,41,0.26028186,0.12007130061288,-0.23088528162095
150,43,20,19,30,48,0.24092803,0.10360937730593,-0.21748961549957
150,43,20,19,30,55,0.21867519,0.083811440301603,-0.20197460602664
150,43,20,14,30,20,0.347743,0.12740254113175,-0.32352600459562
150,43,20,14,30,27,0.34196887,0.11284360301371,-0.32278306106634
150,43,20,14,30,34,0.33664221,0.094870846201191,-0.32297538107541
150,43,20,14,30,41,0.33421884,0.07256262207598,-0.32622740895144
150,43,20,14,30,48,0.33567045,0.046997085795917,-0.33234003003761
150,43,20,14,30,55,0.34314914,0.018643462331918,-0.3425837857999
150,43,20,9,30,20,0.41788013,0.15405468857892,-0.38844331689845
150,43,20,9,30,27,0.42318299,0.143055297159,-0.398263039003
150,43,20,9,30,34,0.43233431,0.13231955863483,-0.41157257462829
150,43,20,9,30,41,0.44560589,0.12237788435558,-0.42843514918605
150,43,20,9,30,48,0.46268501,0.11555394066262,-0.44794099243351
150,43,20,9,30,55,0.48230682,0.11258690435681,-0.46882347442235
155,43,16,19,30,20,0.33312199,0.16774070042868,-0.28771193852298
155,43,16,19,30,27,0.32069657,0.15633001936744,-0.27994986676387
155,43,16,19,30,34,0.30580252,0.14173718959324,-0.27094690743276
155,43,16,19,30,41,0.28817777,0.12315708262927,-0.26053551832624
155,43,16,19,30,48,0.27038879,0.10033302502981,-0.2510491444933
155,43,16,19,30,55,0.25056823,0.072604430224832,-0.23962879621761
155,43,16,14,30,20,0.40188665,0.13734567109241,-0.37767062220633
155,43,16,14,30,27,0.40094483,0.12044955767008,-0.38241429517119
155,43,16,14,30,34,0.40332091,0.1013053726559,-0.39038176734748
155,43,16,14,30,41,0.41084264,0.080241856544312,-0.40291187815767
155,43,16,14,30,48,0.42602466,0.05952473807196,-0.42178481532309
155,43,16,14,30,55,0.44571356,0.039454348496276,-0.44378205185282
155,43,16,9,30,20,0.49261184,0.18337393606628,-0.45718197809946
155,43,16,9,30,27,0.50353736,0.17702063812854,-0.47134841936331
155,43,16,9,30,34,0.51727659,0.17317119483929,-0.48735046533891
155,43,16,9,30,41,0.53373022,0.17246841266575,-0.50496865128764
155,43,18,9,30,48,0.55215402,0.17647178671097,-0.52300454772767
155,43,18,9,30,55,0.56798251,0.18222421801364,-0.53770826027503
155,43,18,19,30,20,0.3363955,0.1831854770736,-0.28200204008576
155,43,18,19,30,27,0.32413395,0.17382092148278,-0.27346891017252
155,43,18,19,30,34,0.30911041,0.16245635909775,-0.26289891969661
155,43,18,19,30,41,0.29079362,0.14657446469033,-0.25111959451595
155,43,18,19,30,48,0.26900314,0.12673231964046,-0.23727949821485
155,43,18,19,30,55,0.24425561,0.10292845153873,-0.22145422758465
155,43,18,14,30,20,0.38612705,0.14440033634287,-0.35808429420786
155,43,18,14,30,27,0.38134184,0.12748008284936,-0.35939122783537
155,43,18,14,30,34,0.37859748,0.1079296167343,-0.36288330216356
155,43,18,14,30,41,0.37991777,0.083723227887135,-0.37057514021499
155,43,18,14,30,48,0.38767242,0.057799824934726,-0.38332749207276
155,43,18,14,30,55,0.401989,0.030741341953124,-0.40074459747465
155,43,18,9,30,20,0.473441,0.1745395338562,-0.44006993950772
155,43,18,9,30,27,0.48231578,0.16508146939886,-0.45314855814585
155,43,18,9,30,34,0.49485974,0.15787403714693,-0.46893909821749
155,43,18,9,30,41,0.51136699,0.15253767665028,-0.4879737662505
155,43,18,9,30,48,0.53032574,0.15195110667285,-0.50790278218426
155,43,18,9,30,55,0.54904868,0.15467208023788,-0.52653291270485
155,43,20,19,30,20,0.34439098,0.20085153391441,-0.27958665269065
155,43,20,19,30,27,0.33317886,0.19369716562195,-0.27092857007446
155,43,20,19,30,34,0.31900338,0.18508327378731,-0.25968370538552
155,43,20,19,30,41,0.301435,0.17193796164516,-0.24748525008535
155,43,20,19,30,48,0.27982694,0.15666011356077,-0.2318139133102
155,43,20,19,30,55,0.25412246,0.13768022385334,-0.21359043503941
155,43,20,14,30,20,0.37461887,0.15752264911006,-0.33984354393895
155,43,20,14,30,27,0.36619514,0.14170988044411,-0.33764091894291
155,43,20,14,30,34,0.35771068,0.12259694740155,-0.33604055579104
155,43,20,14,30,41,0.3521879,0.097893267509323,-0.33830922179428
155,43,20,14,30,48,0.35037256,0.069103688221517,-0.34348972717182
155,43,20,14,30,55,0.35511396,0.037162069642428,-0.35316294128423
155,43,20,9,30,20,0.45203053,0.16990292752818,-0.41886444355122
155,43,20,9,30,27,0.45775042,0.1574116500029,-0.4298085846555
155,43,20,9,30,34,0.46721471,0.14571147927383,-0.44387255825022
155,43,20,9,30,41,0.48228976,0.13493404201091,-0.46295037616824
155,43,20,9,30,48,0.50156058,0.12825556211398,-0.48472733508825
155,43,20,9,30,55,0.52261385,0.12562427564539,-0.50701488599009
140,43,16,19,40,20,0.15198509,0.063070767508968,-0.13626866465371
140,43,16,19,40,27,0.14129525,0.04649737067419,-0.13181123292759
140,43,16,19,40,34,0.13199146,0.027217268426372,-0.12815337109403
140,43,16,19,40,41,0.12610455,0.0054980886905057,-0.12562619663568
140,43,16,19,40,48,0.12534292,-0.018229801701408,-0.12400455207821
140,43,16,19,40,55,0.13142533,-0.045000535160097,-0.12317377895365
140,43,16,14,40,20,0.22458441,0.097732547002769,-0.20013761325532
140,43,16,14,40,27,0.22392285,0.080423496965177,-0.2073860694295
140,43,16,14,40,34,0.22793342,0.061874858653164,-0.21833681194282
140,43,16,14,40,41,0.23715391,0.0429468267135,-0.23264119519782
140,43,16,14,40,48,0.25252727,0.024520875172255,-0.2511101628134
140,43,16,14,40,55,0.27359955,0.0071782696367116,-0.27347432984072
140,43,16,9,40,20,0.28197758,0.15934076383795,-0.22960281604303
140,43,16,9,40,27,0.28914429,0.14966151073079,-0.24497828830079
140,43,16,9,40,34,0.30093744,0.14212353964799,-0.26344927676633
140,43,16,9,40,41,0.31773887,0.13769999867649,-0.2850935232922
140,43,18,9,40,48,0.337834,0.13759666032192,-0.30772533991121
140,43,18,9,40,55,0.36050058,0.14215150131008,-0.33080027054291
140,43,18,19,40,20,0.14104875,0.067372718867536,-0.12121201892297
140,43,18,19,40,27,0.12836295,0.051938251571666,-0.11499627325769
140,43,18,19,40,34,0.11592987,0.033970673528977,-0.10908061255439
140,43,18,19,40,41,0.10523109,0.013300150746015,-0.1035523343636
140,43,18,19,40,48,0.099043025,-0.0095332554902297,-0.098516096540885
140,43,18,19,40,55,0.10031923,-0.035067178404172,-0.093610647498886
140,43,18,14,40,20,0.2087901,0.094248472458279,-0.18405568118598
140,43,18,14,40,27,0.20519942,0.076234978891555,-0.18873328649853
140,43,18,14,40,34,0.20572346,0.056716297295491,-0.19654482072783
140,43,18,14,40,41,0.21115477,0.035791340609653,-0.20741773623631
140,43,18,14,40,48,0.22317732,0.014176702661657,-0.22248373062347
140,43,18,14,40,55,0.24164833,-0.0073233656592963,-0.24151016952141
140,43,18,9,40,20,0.26650346,0.15010826815745,-0.21692936104826
140,43,18,9,40,27,0.2715133,0.13839509637823,-0.23097105004353
140,43,18,9,40,34,0.28157959,0.12821795156905,-0.24876080547185
140,43,18,9,40,41,0.29659424,0.12015271850343,-0.26984436239346
140,43,18,9,40,48,0.31577019,0.11592771726779,-0.29287507258715
140,43,18,9,40,55,0.33951373,0.11680821916375,-0.3183370477575
140,43,20,19,40,20,0.13458244,0.076103402267358,-0.10705874647535
140,43,20,19,40,27,0.12059318,0.062122380875126,-0.099466515630392
140,43,20,19,40,34,0.1053381,0.045730716949724,-0.091327721809589
140,43,20,19,40,41,0.089996487,0.026348434482224,-0.083532161841203
140,43,20,19,40,48,0.076582982,0.0049468962554371,-0.075567349436378
140,43,20,19,40,55,0.069797235,-0.018743089829246,-0.067100629715125
140,43,20,14,40,20,0.1936501,0.094777752083096,-0.1661293568435
140,43,20,14,40,27,0.18694788,0.076749508060369,-0.16822814464853
140,43,20,14,40,34,0.1832263,0.056449766277515,-0.17275648065318
140,43,20,14,40,41,0.18456766,0.033965950385992,-0.18056649236699
140,43,20,14,40,48,0.19206735,0.010057040269482,-0.19150369973972
140,43,20,14,40,55,0.20610221,-0.01480583596799,-0.20554082628966
140,43,20,9,40,20,0.25103894,0.14348443269928,-0.20248710627322
140,43,20,9,40,27,0.25322337,0.12985070491661,-0.21455950569396
140,43,20,9,40,34,0.25990488,0.11663104752713,-0.23013134759385
140,43,20,9,40,41,0.27251263,0.10487189501275,-0.25007447175611
140,43,20,9,40,48,0.29054531,0.09613579002995,-0.27330088141132
140,43,20,9,40,55,0.31309763,0.091444903838743,-0.29899233816194
145,43,16,19,40,20,0.23915907,0.080985946871516,-0.22502344994203
145,43,16,19,40,27,0.23002935,0.06721146364615,-0.21999001005222
145,43,16,19,40,34,0.2208316,0.050755356756446,-0.21491925477488
145,43,16,19,40,41,0.21203811,0.031423089481307,-0.20968804428858
145,43,16,19,40,48,0.20504964,0.0090855132576599,-0.2048164115836
145,43,16,19,40,55,0.20043806,-0.016152494410184,-0.19969369888382
145,43,16,14,40,20,0.30879696,0.089188159356842,-0.29560825175335
145,43,16,14,40,27,0.30987423,0.072814855267676,-0.30118513914935
145,43,16,14,40,34,0.31554333,0.054856198782706,-0.31073825269027
145,43,16,14,40,41,0.32527977,0.035475491623797,-0.32333028067315
145,43,16,14,40,48,0.34132573,0.015998342259507,-0.3408885743962
145,43,16,14,40,55,0.36205604,-0.0021747883667985,-0.36185936838445
145,43,16,9,40,20,0.37069348,0.14008358708796,-0.34306176770105
145,43,16,9,40,27,0.38137105,0.1320844581587,-0.35768353941525
145,43,16,9,40,34,0.39637508,0.1261048556347,-0.37574596261318
145,43,16,9,40,41,0.41500145,0.1237524268944,-0.39611584118384
145,43,18,9,40,48,0.43652546,0.12657308075474,-0.41776972659174
145,43,18,9,40,55,0.45749456,0.13372620562544,-0.4374925661734
145,43,18,19,40,20,0.23131261,0.089172774389949,-0.21341426901737
145,43,18,19,40,27,0.22093808,0.076727977876141,-0.20717714898369
145,43,18,19,40,34,0.20973848,0.061790868501963,-0.20042770313843
145,43,18,19,40,41,0.19787634,0.044045613095088,-0.19291126640243
145,43,18,19,40,48,0.18665309,0.023479846346118,-0.18515599282517
145,43,18,19,40,55,0.17623613,0.00047039388704377,-0.17618173655953
145,43,18,14,40,20,0.29274089,0.089666610538422,-0.27863955697245
145,43,18,14,40,27,0.29123267,0.073138191341792,-0.28188675157243
145,43,18,14,40,34,0.29265794,0.054312555938383,-0.28757242962024
145,43,18,14,40,41,0.29825675,0.033045902066148,-0.29641581671929
145,43,18,14,40,48,0.30950602,0.010233577740713,-0.30929494956479
145,43,18,14,40,55,0.32663004,-0.012699344229154,-0.32622655543272
145,43,18,9,40,20,0.35418984,0.13157164418022,-0.32870181621201
145,43,18,9,40,27,0.36255441,0.1208412897803,-0.34173512811674
145,43,18,9,40,34,0.37592574,0.11188598148736,-0.3588539146318
145,43,18,9,40,41,0.39334948,0.10497408690106,-0.37907877073938
145,43,18,9,40,48,0.41528268,0.10302599574938,-0.40229461826773
145,43,18,9,40,55,0.43809591,0.10620996749649,-0.424985615029
145,43,20,19,40,20,0.2276653,0.10060489528659,-0.20418007561564
145,43,20,19,40,27,0.21640113,0.089648570661469,-0.1969173935446
145,43,20,19,40,34,0.20359953,0.076342465216647,-0.18871765050534
145,43,20,19,40,41,0.18945194,0.060437987547956,-0.1795419736985
145,43,20,19,40,48,0.17488815,0.04224688965989,-0.16970817340337
145,43,20,19,40,55,0.15935916,0.021816462712373,-0.15785328305905
145,43,20,14,40,20,0.27817933,0.094565082331628,-0.26156946905902
145,43,20,14,40,27,0.27360261,0.078355275908155,-0.26212109387642
145,43,20,14,40,34,0.27090777,0.059479079390505,-0.26429175121936
145,43,20,14,40,41,0.27142558,0.037526666819652,-0.26881837098457
145,43,20,14,40,48,0.2770113,0.01290060268335,-0.2766901198912
145,43,20,14,40,55,0.28811235,-0.013637602947082,-0.28768572469106
145,43,20,9,40,20,0.33663403,0.12647760686237,-0.31181764649261
145,43,20,9,40,27,0.34214132,0.11354544209696,-0.32265248885724
145,43,20,9,40,34,0.35249218,0.10111811319003,-0.33763279543496
145,43,20,9,40,41,0.3676964,0.089651759299258,-0.35659254689458
145,43,20,9,40,48,0.38863429,0.08194810541644,-0.37989149144246
145,43,20,9,40,55,0.41206322,0.078818406729137,-0.40440416063164
150,43,16,19,40,20,0.30069485,0.12609650060718,-0.27291721458693
150,43,16,19,40,27,0.29027271,0.11408161103846,-0.26686020244412
150,43,16,19,40,34,0.2781245,0.099498775873814,-0.25967551248301
150,43,16,19,40,41,0.26495319,0.081429818786234,-0.25210574736804
150,43,16,19,40,48,0.25103767,0.059180853024668,-0.24395796752503
150,43,16,19,40,55,0.23797565,0.033898405719997,-0.23554816429664
150,43,16,14,40,20,0.36494499,0.11153158190038,-0.34747137572392
150,43,16,14,40,27,0.36476107,0.094762212179831,-0.35222357399946
150,43,16,14,40,34,0.36768334,0.075776857045758,-0.35977181841395
150,43,16,14,40,41,0.37571894,0.054749416866992,-0.37167051220907
150,43,16,14,40,48,0.39094414,0.0333360605051,-0.38942127147538
150,43,16,14,40,55,0.41176405,0.013012845595859,-0.411316148422
150,43,16,9,40,20,0.44011195,0.15312042023564,-0.41261375645736
150,43,16,9,40,27,0.45172763,0.14552750307377,-0.42763071974178
150,43,16,9,40,34,0.46718709,0.14010525727548,-0.4456445416701
150,43,16,9,40,41,0.48626876,0.13884665604498,-0.46593753903875
150,43,18,9,40,48,0.50741273,0.14276543841612,-0.48676073890375
150,43,18,9,40,55,0.52746082,0.1509086154943,-0.50519303050142
150,43,18,19,40,20,0.2984717,0.13725911762491,-0.26497319777974
150,43,18,19,40,27,0.28769264,0.12687024184776,-0.25814349014484
150,43,18,19,40,34,0.27464627,0.11424415997683,-0.2497014172059
150,43,18,19,40,41,0.25980289,0.098600456343223,-0.24032345331509
150,43,18,19,40,48,0.24290521,0.079060753818851,-0.22965896853274
150,43,18,19,40,55,0.22491761,0.056810911464669,-0.21762276568442
150,43,18,14,40,20,0.35017144,0.11629888154099,-0.33027571673656
150,43,18,14,40,27,0.34679035,0.099808577240397,-0.33210072995766
150,43,18,14,40,34,0.34505494,0.080203968676539,-0.33559011498669
150,43,18,14,40,41,0.34751755,0.057753715672756,-0.34266421725145
150,43,18,14,40,48,0.35614671,0.032434152132108,-0.35461987705159
150,43,18,14,40,55,0.37170428,0.0064900257856211,-0.37151369348903
150,43,18,9,40,20,0.42170375,0.14556665831533,-0.39578123969052
150,43,18,9,40,27,0.43097128,0.13509882356984,-0.40923975674571
150,43,18,9,40,34,0.44451356,0.1257004459175,-0.4263408331073
150,43,18,9,40,41,0.4625162,0.11921170632901,-0.44681313235593
150,43,18,9,40,48,0.48453291,0.11806819630576,-0.46977181629742
150,43,18,9,40,55,0.50750398,0.12211187736976,-0.4923367285014
150,43,20,19,40,20,0.30058148,0.15091113049243,-0.25989468818268
150,43,20,19,40,27,0.2897624,0.14201295625756,-0.2525175417897
150,43,20,19,40,34,0.27669232,0.13137793486946,-0.24345566235205
150,43,20,19,40,41,0.26138016,0.11809751018483,-0.23312831367895
150,43,20,19,40,48,0.24296301,0.10136208742686,-0.22077385141545
150,43,20,19,40,55,0.22248936,0.082845136118688,-0.20647672020602
150,43,20,14,40,20,0.3385751,0.12570227072942,-0.31435007239895
150,43,20,14,40,27,0.33212328,0.11013891760735,-0.31330743663025
150,43,20,14,40,34,0.32599351,0.091346665335835,-0.31291804203615
150,43,20,14,40,41,0.32225125,0.068775129342232,-0.31481429353201
150,43,20,14,40,48,0.32306586,0.041704471835687,-0.32034698256942
150,43,20,14,40,55,0.33023172,0.012153087649807,-0.32996255626412
150,43,20,9,40,20,0.40266938,0.14262076340471,-0.37656488176349
150,43,20,9,40,27,0.40831128,0.12898738108408,-0.38739734143345
150,43,20,9,40,34,0.4183191,0.1155608405457,-0.40202391706408
150,43,20,9,40,41,0.43386629,0.10379988664671,-0.42121512033674
150,43,20,9,40,48,0.455371,0.096107475008526,-0.44498361321486
150,43,20,9,40,55,0.47989813,0.093407473153961,-0.47046026559735
155,43,16,19,40,20,0.33769481,0.16938956709687,-0.2920218268196
155,43,16,19,40,27,0.32588866,0.15829669409646,-0.2847705576622
155,43,16,19,40,34,0.31147819,0.14453780671129,-0.27586128125928
155,43,16,19,40,41,0.29499738,0.12672405231005,-0.26637759293541
155,43,16,19,40,48,0.2763581,0.10430203765216,-0.2559162989649
155,43,16,19,40,55,0.25662269,0.078088274515473,-0.2443630083219
155,43,16,14,40,20,0.39406048,0.13610774793575,-0.36979434060419
155,43,16,14,40,27,0.39212866,0.11830343974808,-0.37385040846842
155,43,16,14,40,34,0.39325146,0.097666367133476,-0.38092593612516
155,43,16,14,40,41,0.39981856,0.074876764662693,-0.39273437533987
155,43,16,14,40,48,0.41430762,0.051022573257652,-0.41110654841206
155,43,16,14,40,55,0.43549364,0.028606653846443,-0.43438174883702
155,43,16,9,40,20,0.48229779,0.17075939209056,-0.45102652775536
155,43,16,9,40,27,0.49456118,0.16323694919925,-0.46679018578636
155,43,16,9,40,34,0.51089782,0.15836059031259,-0.48563284009556
155,43,16,9,40,41,0.53055733,0.15765519410536,-0.5064147238096
155,43,18,9,40,48,0.55201838,0.16263169703813,-0.5272473525939
155,43,18,9,40,55,0.57177101,0.17171407641503,-0.54502329521588
155,43,18,19,40,20,0.3408057,0.18326569082195,-0.28717948951068
155,43,18,19,40,27,0.32935344,0.1741534839725,-0.27940078431654
155,43,18,19,40,34,0.31506581,0.162783061545,-0.2696430855756
155,43,18,19,40,41,0.2979675,0.14801914737459,-0.25853164367372
155,43,18,19,40,48,0.27744864,0.12907056191026,-0.24557875866728
155,43,18,19,40,55,0.25403385,0.10706353893186,-0.23036640997296
155,43,18,14,40,20,0.38027577,0.14478128490395,-0.35161270614834
155,43,18,14,40,27,0.37462284,0.12762484849079,-0.35220338239102
155,43,18,14,40,34,0.37041507,0.10667300201505,-0.35472075701409
155,43,18,14,40,41,0.37010687,0.082190333700106,-0.36086502576786
155,43,18,14,40,48,0.37660552,0.054415029668265,-0.37265000380897
155,43,18,14,40,55,0.39049987,0.025348341194523,-0.38963589459934
155,43,18,9,40,20,0.46157239,0.16389143390369,-0.4314756272943
155,43,18,9,40,27,0.47104384,0.15259057888166,-0.44560807456287
155,43,18,9,40,34,0.48541912,0.14316078374711,-0.463756342384
155,43,18,9,40,41,0.50440438,0.13698939523449,-0.48530219584507
155,43,18,9,40,48,0.52735564,0.13654746039263,-0.50911445376794
155,43,18,9,40,55,0.55048931,0.14127677350194,-0.53166280146266
155,43,20,19,40,20,0.34813311,0.1986436529538,-0.28572129939832
155,43,20,19,40,27,0.33748913,0.19124795348178,-0.27789578365232
155,43,20,19,40,34,0.32408531,0.18209609916006,-0.26792656870313
155,43,20,19,40,41,0.3076921,0.17010199779058,-0.25625962281664
155,43,20,19,40,48,0.28724061,0.15458123835634,-0.24200699021185
155,43,20,19,40,55,0.26355179,0.13694406359306,-0.22514450551059
155,43,20,14,40,20,0.3721087,0.15873913476512,-0.33650152169062
155,43,20,14,40,27,0.36327003,0.14306520626679,-0.33388558880934
155,43,20,14,40,34,0.35439254,0.12366334129062,-0.33210778185395
155,43,20,14,40,41,0.34666175,0.099459153840945,-0.33208768593312
155,43,20,14,40,48,0.34358046,0.070228990157581,-0.33632383237377
155,43,20,14,40,55,0.34639324,0.037175346035882,-0.34439178667559
155,43,20,9,40,20,0.44051132,0.16233867158609,-0.40949314239805
155,43,20,9,40,27,0.44588073,0.14799421405419,-0.42058465961245
155,43,20,9,40,34,0.45607991,0.13378192543734,-0.43598106293757
155,43,20,9,40,41,0.47228624,0.12126796857367,-0.4563657548466
155,43,20,9,40,48,0.49498395,0.1132867374376,-0.48165071260863
155,43,20,9,40,55,0.52034704,0.11087188094212,-0.50803403189476
140,43,16,19,50,20,0.13145322,0.060958610688923,-0.11229145694987
140,43,16,19,50,27,0.11912754,0.042627210617411,-0.10786777526872
140,43,16,19,50,34,0.10852177,0.021053402235335,-0.10457351186151
140,43,16,19,50,41,0.10261757,-0.0029722525080416,-0.10215301253266
140,43,16,19,50,48,0.10502647,-0.028907818070508,-0.10089848470969
140,43,16,19,50,55,0.1170632,-0.056698317810488,-0.10102441163983
140,43,16,14,50,20,0.19776441,0.085178073392661,-0.17549056370815
140,43,16,14,50,27,0.19731555,0.064908821668153,-0.18431132089925
140,43,16,14,50,34,0.20229714,0.042602693887957,-0.19665686047937
140,43,16,14,50,41,0.21465994,0.019425680360107,-0.21337650823792
140,43,16,14,50,48,0.23493002,-0.0030203057928099,-0.23486087428189
140,43,16,14,50,55,0.26239044,-0.023750069043049,-0.26128710332656
